run_name,row_type,name,stage,activity_type,calls,range_duration_us,cpu_time_total_us,cuda_time_total_us,kernel_calls,inclusive,notes
small_ctx256_train_step_fp32,cuda_activity,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > const&)::{lambda(int)#1})",forward,kernel,12,,,143.841,12,,sum of physical GPU activity durations; not GPU wall-clock time
small_ctx256_train_step_fp32,cuda_activity,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1})",forward,kernel,146,,,520.7,146,,sum of physical GPU activity durations; not GPU wall-clock time
small_ctx256_train_step_fp32,cuda_activity,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1})",forward,kernel,14,,,180.577,14,,sum of physical GPU activity durations; not GPU wall-clock time
small_ctx256_train_step_fp32,cuda_activity,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1})",forward,kernel,24,,,114.336,24,,sum of physical GPU activity durations; not GPU wall-clock time
small_ctx256_train_step_fp32,cuda_activity,"void at::native::elementwise_kernel<128, 4, at::native::gpu_kernel_impl_nocast<at::native::(anonymous namespace)::CompareFunctor<long> >(at::TensorIteratorBase&, at::native::(anonymous namespace)::CompareFunctor<long> const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::(anonymous namespace)::CompareFunctor<long> >(at::TensorIteratorBase&, at::native::(anonymous namespace)::CompareFunctor<long> const&)::{lambda(int)#1})",forward,kernel,12,,,34.978,12,,sum of physical GPU activity durations; not GPU wall-clock time
small_ctx256_train_step_fp32,cuda_activity,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::MaxOps<float>, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::MaxOps<float>, unsigned int, float, 4, 4>)",forward,kernel,13,,,151.746,13,,sum of physical GPU activity durations; not GPU wall-clock time
small_ctx256_train_step_fp32,cuda_activity,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4>)",forward,kernel,26,,,113.346,26,,sum of physical GPU activity durations; not GPU wall-clock time
small_ctx256_train_step_fp32,cuda_activity,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator()(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator()(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, float, 4, 4>)",forward,kernel,13,,,91.136,13,,sum of physical GPU activity durations; not GPU wall-clock time
small_ctx256_train_step_fp32,cuda_activity,"void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase&, float)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::(anonymous namespace)::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase&, float)::{lambda(float)#1}, std::array<char*, 2ul>)",forward,kernel,25,,,55.202,25,,sum of physical GPU activity durations; not GPU wall-clock time
small_ctx256_train_step_fp32,cuda_activity,"void at::native::vectorized_elementwise_kernel<4, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul> >(int, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul>)",forward,kernel,12,,,68.831,12,,sum of physical GPU activity durations; not GPU wall-clock time
small_ctx256_train_step_fp32,cuda_activity,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 3ul>)",forward,kernel,24,,,185.727,24,,sum of physical GPU activity durations; not GPU wall-clock time
small_ctx256_train_step_fp32,cuda_activity,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctorOnSelf_add<float>, std::array<char*, 2ul> >(int, at::native::CUDAFunctorOnSelf_add<float>, std::array<char*, 2ul>)",forward,kernel,25,,,33.503,25,,sum of physical GPU activity durations; not GPU wall-clock time
small_ctx256_train_step_fp32,cuda_activity,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul> >(int, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul>)",forward,kernel,72,,,196.038,72,,sum of physical GPU activity durations; not GPU wall-clock time
small_ctx256_train_step_fp32,cuda_activity,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>)",forward,kernel,12,,,14.336,12,,sum of physical GPU activity durations; not GPU wall-clock time
small_ctx256_train_step_fp32,cuda_activity,"void at::native::vectorized_elementwise_kernel<4, at::native::exp_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::exp_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>)",forward,kernel,13,,,88.577,13,,sum of physical GPU activity durations; not GPU wall-clock time
small_ctx256_train_step_fp32,cuda_activity,"void at::native::vectorized_elementwise_kernel<4, at::native::log_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::log_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>)",forward,kernel,1,,,1.6,1,,sum of physical GPU activity durations; not GPU wall-clock time
small_ctx256_train_step_fp32,cuda_activity,"void at::native::vectorized_elementwise_kernel<4, at::native::neg_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::neg_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>)",forward,kernel,1,,,19.616,1,,sum of physical GPU activity durations; not GPU wall-clock time
small_ctx256_train_step_fp32,cuda_activity,"void at::native::vectorized_elementwise_kernel<4, at::native::rsqrt_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::rsqrt_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>)",forward,kernel,25,,,35.137,25,,sum of physical GPU activity durations; not GPU wall-clock time
small_ctx256_train_step_fp32,cuda_activity,"void at::native::vectorized_elementwise_kernel<4, at::native::sigmoid_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::sigmoid_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>)",forward,kernel,12,,,71.456,12,,sum of physical GPU activity durations; not GPU wall-clock time
small_ctx256_train_step_fp32,cuda_activity,"void at::native::vectorized_gather_kernel<16, long>(char*, char*, long*, int, long, long, long, long, bool)",forward,kernel,1,,,3.745,1,,sum of physical GPU activity durations; not GPU wall-clock time
small_ctx256_train_step_fp32,cuda_activity,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_128x64_16x6_tn_align4>(cutlass_80_tensorop_s1688gemm_128x64_16x6_tn_align4::Params),forward,kernel,12,,,102.272,12,,sum of physical GPU activity durations; not GPU wall-clock time
small_ctx256_train_step_fp32,cuda_activity,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_64x64_16x6_nn_align4>(cutlass_80_tensorop_s1688gemm_64x64_16x6_nn_align4::Params),forward,kernel,12,,,92.864,12,,sum of physical GPU activity durations; not GPU wall-clock time
small_ctx256_train_step_fp32,cuda_activity,Memcpy DtoD (Device -> Device),backward,gpu_memcpy,25,,,59.94,0,,sum of physical GPU activity durations; not GPU wall-clock time
small_ctx256_train_step_fp32,cuda_activity,Memset (Device),backward,gpu_memset,37,,,30.269000000000002,0,,sum of physical GPU activity durations; not GPU wall-clock time
small_ctx256_train_step_fp32,cuda_activity,sm90_xmma_gemm_f32f32_tf32f32_f32_nn_n_tilesize128x128x32_warpgroupsize1x1x1_execute_segment_k_on_kernel__5x_cublas,backward,kernel,12,,,335.584,12,,sum of physical GPU activity durations; not GPU wall-clock time
small_ctx256_train_step_fp32,cuda_activity,sm90_xmma_gemm_f32f32_tf32f32_f32_nn_n_tilesize64x128x32_warpgroupsize1x1x1_execute_segment_k_off_kernel__5x_cublas,backward,kernel,73,,,1293.662,73,,sum of physical GPU activity durations; not GPU wall-clock time
small_ctx256_train_step_fp32,cuda_activity,sm90_xmma_gemm_f32f32_tf32f32_f32_nt_n_tilesize128x256x32_warpgroupsize2x1x1_execute_segment_k_off_kernel__5x_cublas,backward,kernel,1,,,81.088,1,,sum of physical GPU activity durations; not GPU wall-clock time
small_ctx256_train_step_fp32,cuda_activity,sm90_xmma_gemm_f32f32_tf32f32_f32_nt_n_tilesize256x128x32_warpgroupsize2x1x1_execute_segment_k_off_kernel__5x_cublas,backward,kernel,24,,,1002.049,24,,sum of physical GPU activity durations; not GPU wall-clock time
small_ctx256_train_step_fp32,cuda_activity,"void (anonymous namespace)::elementwise_kernel_with_index<int, at::native::arange_cuda_out(c10::Scalar const&, c10::Scalar const&, c10::Scalar const&, at::Tensor&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(int, at::native::arange_cuda_out(c10::Scalar const&, c10::Scalar const&, c10::Scalar const&, at::Tensor&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}, function_traits<at::native::arange_cuda_out(c10::Scalar const&, c10::Scalar const&, c10::Scalar const&, at::Tensor&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>::result_type*)",backward,kernel,1,,,1.12,1,,sum of physical GPU activity durations; not GPU wall-clock time
small_ctx256_train_step_fp32,cuda_activity,"void (anonymous namespace)::indexing_backward_kernel<float, 4>(long const*, long const*, float const*, float*, long, long, long, long, bool)",backward,kernel,1,,,4.704,1,,sum of physical GPU activity durations; not GPU wall-clock time
small_ctx256_train_step_fp32,cuda_activity,"void at::native::(anonymous namespace)::CatArrayBatchedCopy<at::native::(anonymous namespace)::OpaqueType<4u>, unsigned int, 4, 64, 64>(at::native::(anonymous namespace)::OpaqueType<4u>*, at::native::(anonymous namespace)::CatArrInputTensorMetadata<at::native::(anonymous namespace)::OpaqueType<4u>, unsigned int, 64, 64>, at::native::(anonymous namespace)::TensorSizeStride<unsigned int, 4u>, int, unsigned int)",backward,kernel,12,,,90.20700000000001,12,,sum of physical GPU activity durations; not GPU wall-clock time
small_ctx256_train_step_fp32,cuda_activity,"void at::native::(anonymous namespace)::CatArrayBatchedCopy_vectorized<at::native::(anonymous namespace)::OpaqueType<4u>, unsigned int, 1, 128, 1, 16, 4>(char*, at::native::(anonymous namespace)::CatArrInputTensorMetadata<at::native::(anonymous namespace)::OpaqueType<4u>, unsigned int, 128, 1>, at::native::(anonymous namespace)::TensorSizeStride<unsigned int, 4u>, int, unsigned int)",backward,kernel,12,,,38.144,12,,sum of physical GPU activity durations; not GPU wall-clock time
small_ctx256_train_step_fp32,cuda_activity,"void at::native::_scatter_gather_elementwise_kernel<128, 8, at::native::_cuda_scatter_gather_internal_kernel<true, at::native::OpaqueType<4>, long>::operator()<at::native::TensorAssign>(at::TensorIterator&, long, long, long, at::native::TensorAssign const&)::{lambda(int)#1}>(int, at::native::_cuda_scatter_gather_internal_kernel<true, at::native::OpaqueType<4>, long>::operator()<at::native::TensorAssign>(at::TensorIterator&, long, long, long, at::native::TensorAssign const&)::{lambda(int)#1})",backward,kernel,13,,,99.201,13,,sum of physical GPU activity durations; not GPU wall-clock time
small_ctx256_train_step_fp32,cuda_activity,"void at::native::_scatter_gather_elementwise_kernel<128, 8, at::native::_cuda_scatter_gather_internal_kernel<true, float, long>::operator()<at::native::ReduceAdd>(at::TensorIterator&, long, long, long, at::native::ReduceAdd const&)::{lambda(int)#1}>(int, at::native::_cuda_scatter_gather_internal_kernel<true, float, long>::operator()<at::native::ReduceAdd>(at::TensorIterator&, long, long, long, at::native::ReduceAdd const&)::{lambda(int)#1})",backward,kernel,1,,,7.199,1,,sum of physical GPU activity durations; not GPU wall-clock time
