calls,context_length,cpu_total_us,cuda_total_us,dtype,error,mode,model_size,op_or_kernel,peak_allocated_mib,peak_reserved_mib,stage,status,tool,trace_name
217,512,21125.25599999998,76944.78199999926,fp32,,train_step,medium,BmmBackward0,14126.9736328125,14614.0,backward,ok,torch.profiler,medium_c512
242,512,119.53000000000611,0,fp32,,train_step,medium,cudaDeviceGetAttribute,14126.9736328125,14614.0,,ok,torch.profiler,medium_c512
242,512,3717.216999999786,0,fp32,,train_step,medium,cuLaunchKernel,14126.9736328125,14614.0,,ok,torch.profiler,medium_c512
241,512,3474.087999999945,295.1659999999829,fp32,,train_step,medium,autograd::engine::evaluate_function: ReshapeAliasBackward0,14126.9736328125,14614.0,backward,ok,torch.profiler,medium_c512
241,512,2389.8880000002537,295.1659999999829,fp32,,train_step,medium,ReshapeAliasBackward0,14126.9736328125,14614.0,backward,ok,torch.profiler,medium_c512
507,512,6326.297999999966,812.9959999998391,fp32,,train_step,medium,autograd::engine::evaluate_function: UnsqueezeBackward0,14126.9736328125,14614.0,backward,ok,torch.profiler,medium_c512
507,512,2097.273999999925,0,fp32,,train_step,medium,UnsqueezeBackward0,14126.9736328125,14614.0,backward,ok,torch.profiler,medium_c512
507,512,1584.3049999999712,0,fp32,,train_step,medium,aten::squeeze,14126.9736328125,14614.0,,ok,torch.profiler,medium_c512
219,512,6073.80799999999,5966.020000000237,fp32,,train_step,medium,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,14126.9736328125,14614.0,,ok,torch.profiler,medium_c512
219,512,5266.880000000128,5966.020000000237,fp32,,train_step,medium,torch::autograd::AccumulateGrad,14126.9736328125,14614.0,,ok,torch.profiler,medium_c512
169,512,1269.936999999889,0,fp32,,train_step,medium,aten::new_empty_strided,14126.9736328125,14614.0,,ok,torch.profiler,medium_c512
338,512,15657.65599999998,14103.113999999492,fp32,,train_step,medium,autograd::engine::evaluate_function: MulBackward0,14126.9736328125,14614.0,backward,ok,torch.profiler,medium_c512
338,512,9160.81300000001,12503.427999999694,fp32,,train_step,medium,MulBackward0,14126.9736328125,14614.0,backward,ok,torch.profiler,medium_c512
50,512,114.46999999994296,0,fp32,,train_step,medium,aten::detach,14126.9736328125,14614.0,,ok,torch.profiler,medium_c512
50,512,68.9969999999812,0,fp32,,train_step,medium,detach,14126.9736328125,14614.0,,ok,torch.profiler,medium_c512
49,512,2835.6859999999288,165.40700000005018,fp32,,train_step,medium,autograd::engine::evaluate_function: RsqrtBackward0,14126.9736328125,14614.0,backward,ok,torch.profiler,medium_c512
49,512,2557.681999999935,165.40700000005018,fp32,,train_step,medium,RsqrtBackward0,14126.9736328125,14614.0,backward,ok,torch.profiler,medium_c512
145,512,710.2680000001783,0,fp32,,train_step,medium,autograd::engine::evaluate_function: AddBackward0,14126.9736328125,14614.0,backward,ok,torch.profiler,medium_c512
145,512,117.93200000006618,0,fp32,,train_step,medium,AddBackward0,14126.9736328125,14614.0,backward,ok,torch.profiler,medium_c512
49,512,1570.561999999998,266.7540000000299,fp32,,train_step,medium,autograd::engine::evaluate_function: MeanBackward1,14126.9736328125,14614.0,backward,ok,torch.profiler,medium_c512
49,512,1338.8409999998912,266.7540000000299,fp32,,train_step,medium,MeanBackward1,14126.9736328125,14614.0,backward,ok,torch.profiler,medium_c512
508,512,3267.5489999999845,10331.16999999978,fp32,,train_step,medium,aten::add_,14126.9736328125,14614.0,,ok,torch.profiler,medium_c512
24,512,1597.0910000000295,4021.1249999999563,fp32,,train_step,medium,autograd::engine::evaluate_function: SigmoidBackward0,14126.9736328125,14614.0,backward,ok,torch.profiler,medium_c512
24,512,947.0499999999884,2517.025999999969,fp32,,train_step,medium,SigmoidBackward0,14126.9736328125,14614.0,backward,ok,torch.profiler,medium_c512
24,512,859.8039999999892,2517.025999999969,fp32,,train_step,medium,aten::sigmoid_backward,14126.9736328125,14614.0,backward,ok,torch.profiler,medium_c512
96,512,1492.270000000106,216.95999999999185,fp32,,train_step,medium,autograd::engine::evaluate_function: UnsafeViewBackward0,14126.9736328125,14614.0,backward,ok,torch.profiler,medium_c512
96,512,1096.608999999924,216.95999999999185,fp32,,train_step,medium,UnsafeViewBackward0,14126.9736328125,14614.0,backward,ok,torch.profiler,medium_c512
48,512,179.78599999999278,0,fp32,,train_step,medium,autograd::engine::evaluate_function: CloneBackward0,14126.9736328125,14614.0,backward,ok,torch.profiler,medium_c512
48,512,16.487999999997555,0,fp32,,train_step,medium,CloneBackward0,14126.9736328125,14614.0,backward,ok,torch.profiler,medium_c512
96,512,397.8449999999575,0,fp32,,train_step,medium,autograd::engine::evaluate_function: ExpandBackward0,14126.9736328125,14614.0,backward,ok,torch.profiler,medium_c512
96,512,53.211000000010245,0,fp32,,train_step,medium,ExpandBackward0,14126.9736328125,14614.0,backward,ok,torch.profiler,medium_c512
48,512,2972.7710000000225,24581.53600000014,fp32,,train_step,medium,autograd::engine::evaluate_function: DivBackward0,14126.9736328125,14614.0,backward,ok,torch.profiler,medium_c512
48,512,2162.2509999999893,22190.688000000067,fp32,,train_step,medium,DivBackward0,14126.9736328125,14614.0,backward,ok,torch.profiler,medium_c512
96,512,1227.2189999999973,7013.409000000131,fp32,,train_step,medium,aten::neg,14126.9736328125,14614.0,,ok,torch.profiler,medium_c512
24,512,669.9000000000233,2563.4230000000825,fp32,,train_step,medium,autograd::engine::evaluate_function: SumBackward1,14126.9736328125,14614.0,backward,ok,torch.profiler,medium_c512
24,512,166.95200000000477,0,fp32,,train_step,medium,SumBackward1,14126.9736328125,14614.0,backward,ok,torch.profiler,medium_c512
24,512,489.4730000000127,5075.553000000029,fp32,,train_step,medium,autograd::engine::evaluate_function: ExpBackward0,14126.9736328125,14614.0,backward,ok,torch.profiler,medium_c512
24,512,361.48300000003655,5075.553000000029,fp32,,train_step,medium,ExpBackward0,14126.9736328125,14614.0,backward,ok,torch.profiler,medium_c512
72,512,1831.4459999999526,4833.536999999997,fp32,,train_step,medium,autograd::engine::evaluate_function: SubBackward0,14126.9736328125,14614.0,backward,ok,torch.profiler,medium_c512
72,512,1061.0389999999315,3613.6650000000955,fp32,,train_step,medium,SubBackward0,14126.9736328125,14614.0,backward,ok,torch.profiler,medium_c512
24,512,1628.5219999999536,5996.831000000078,fp32,,train_step,medium,autograd::engine::evaluate_function: MaxBackward0,14126.9736328125,14614.0,backward,ok,torch.profiler,medium_c512
24,512,1131.6430000000255,1242.560000000114,fp32,,train_step,medium,MaxBackward0,14126.9736328125,14614.0,backward,ok,torch.profiler,medium_c512
24,512,1060.5660000000062,1242.560000000114,fp32,,train_step,medium,aten::value_selecting_reduction_backward,14126.9736328125,14614.0,backward,ok,torch.profiler,medium_c512
24,512,495.2790000000532,1033.2490000000544,fp32,,train_step,medium,aten::zeros,14126.9736328125,14614.0,,ok,torch.profiler,medium_c512
25,512,319.1369999999588,1057.6330000000744,fp32,,train_step,medium,aten::zero_,14126.9736328125,14614.0,,ok,torch.profiler,medium_c512
24,512,457.7900000000227,209.31100000005972,fp32,,train_step,medium,aten::scatter_,14126.9736328125,14614.0,,ok,torch.profiler,medium_c512
24,512,1301.7499999999272,2658.0790000000125,fp32,,train_step,medium,autograd::engine::evaluate_function: WhereBackward0,14126.9736328125,14614.0,backward,ok,torch.profiler,medium_c512
24,512,1127.4059999999736,2658.0790000000125,fp32,,train_step,medium,WhereBackward0,14126.9736328125,14614.0,backward,ok,torch.profiler,medium_c512
24,512,206.0779999999795,0,fp32,,train_step,medium,autograd::engine::evaluate_function: TransposeBackward0,14126.9736328125,14614.0,backward,ok,torch.profiler,medium_c512
24,512,117.54099999996834,0,fp32,,train_step,medium,TransposeBackward0,14126.9736328125,14614.0,backward,ok,torch.profiler,medium_c512
48,512,941.8709999999701,0,fp32,,train_step,medium,autograd::engine::evaluate_function: CatBackward0,14126.9736328125,14614.0,backward,ok,torch.profiler,medium_c512
48,512,711.2620000000315,0,fp32,,train_step,medium,CatBackward0,14126.9736328125,14614.0,backward,ok,torch.profiler,medium_c512
96,512,584.5169999998325,0,fp32,,train_step,medium,aten::narrow,14126.9736328125,14614.0,,ok,torch.profiler,medium_c512
96,512,419.194999999876,0,fp32,,train_step,medium,aten::slice,14126.9736328125,14614.0,,ok,torch.profiler,medium_c512
48,512,1450.8970000000263,414.94100000000617,fp32,,train_step,medium,autograd::engine::evaluate_function: UnbindBackward0,14126.9736328125,14614.0,backward,ok,torch.profiler,medium_c512
48,512,1198.9620000000432,414.94100000000617,fp32,,train_step,medium,UnbindBackward0,14126.9736328125,14614.0,backward,ok,torch.profiler,medium_c512
48,512,1093.2059999999328,414.94100000000617,fp32,,train_step,medium,aten::stack,14126.9736328125,14614.0,,ok,torch.profiler,medium_c512
1,512,0,240.03200000000652,fp32,,train_step,medium,loss,14126.9736328125,14614.0,,ok,torch.profiler,medium_c512
1,512,0,1.2160000000003492,fp32,,train_step,medium,backward,14126.9736328125,14614.0,backward,ok,torch.profiler,medium_c512
50,512,0,323.55400000003283,fp32,,train_step,medium,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1})",14126.9736328125,14614.0,,ok,torch.profiler,medium_c512
50,512,0,433.1840000001248,fp32,,train_step,medium,Memcpy DtoD (Device -> Device),14126.9736328125,14614.0,,ok,torch.profiler,medium_c512
99,512,0,487.45799999986775,fp32,,train_step,medium,"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul>)",14126.9736328125,14614.0,,ok,torch.profiler,medium_c512
1,512,0,761.7280000000028,fp32,,train_step,medium,void cutlass::Kernel2<cutlass_80_simt_sgemm_128x256_8x4_nt_align1>(cutlass_80_simt_sgemm_128x256_8x4_nt_align1::Params),14126.9736328125,14614.0,,ok,torch.profiler,medium_c512
73,512,0,24733.030999999915,fp32,,train_step,medium,void cutlass::Kernel2<cutlass_80_simt_sgemm_256x128_8x4_nn_align1>(cutlass_80_simt_sgemm_256x128_8x4_nn_align1::Params),14126.9736328125,14614.0,,ok,torch.profiler,medium_c512
49,512,0,368.70699999993667,fp32,,train_step,medium,"void at::native::reduce_kernel<128, 4, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator()(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator()(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, float, 4, 4>)",14126.9736328125,14614.0,,ok,torch.profiler,medium_c512
49,512,0,61.50400000001537,fp32,,train_step,medium,"void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase&, float)::{lambda(float)#2}, std::array<char*, 2ul> >(int, at::native::(anonymous namespace)::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase&, float)::{lambda(float)#2}, std::array<char*, 2ul>)",14126.9736328125,14614.0,,ok,torch.profiler,medium_c512
72,512,0,21912.13399999999,fp32,,train_step,medium,void cutlass::Kernel2<cutlass_80_simt_sgemm_256x128_8x4_nt_align1>(cutlass_80_simt_sgemm_256x128_8x4_nt_align1::Params),14126.9736328125,14614.0,,ok,torch.profiler,medium_c512
24,512,0,2517.025999999969,fp32,,train_step,medium,"void at::native::vectorized_elementwise_kernel<4, at::native::sigmoid_backward_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float, float)#1}, std::array<char*, 3ul> >(int, at::native::sigmoid_backward_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float, float)#1}, std::array<char*, 3ul>)",14126.9736328125,14614.0,backward,ok,torch.profiler,medium_c512
96,512,0,10279.806999999782,fp32,,train_step,medium,void cutlass::Kernel2<cutlass_80_simt_sgemm_64x64_8x5_nt_align1>(cutlass_80_simt_sgemm_64x64_8x5_nt_align1::Params),14126.9736328125,14614.0,,ok,torch.profiler,medium_c512
96,512,0,10161.219999999972,fp32,,train_step,medium,ampere_sgemm_128x64_nn,14126.9736328125,14614.0,,ok,torch.profiler,medium_c512
48,512,0,4681.953999999896,fp32,,train_step,medium,ampere_sgemm_128x128_nt,14126.9736328125,14614.0,,ok,torch.profiler,medium_c512
48,512,0,6747.139000000097,fp32,,train_step,medium,"void at::native::vectorized_elementwise_kernel<4, at::native::neg_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::neg_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>)",14126.9736328125,14614.0,,ok,torch.profiler,medium_c512
24,512,0,209.31100000005972,fp32,,train_step,medium,"void at::native::_scatter_gather_elementwise_kernel<128, 8, at::native::_cuda_scatter_gather_internal_kernel<true, at::native::OpaqueType<4>, long>::operator()<at::native::TensorAssign>(at::TensorIterator&, long, long, long, at::native::TensorAssign const&)::{lambda(int)#1}>(int, at::native::_cuda_scatter_gather_internal_kernel<true, at::native::OpaqueType<4>, long>::operator()<at::native::TensorAssign>(at::TensorIterator&, long, long, long, at::native::TensorAssign const&)::{lambda(int)#1})",14126.9736328125,14614.0,,ok,torch.profiler,medium_c512
48,512,0,266.2700000000332,fp32,,train_step,medium,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::neg_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::neg_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::neg_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::neg_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1})",14126.9736328125,14614.0,,ok,torch.profiler,medium_c512
24,512,0,137.95100000003004,fp32,,train_step,medium,"void at::native::(anonymous namespace)::CatArrayBatchedCopy_vectorized<at::native::(anonymous namespace)::OpaqueType<4u>, unsigned int, 1, 128, 1, 16, 4>(char*, at::native::(anonymous namespace)::CatArrInputTensorMetadata<at::native::(anonymous namespace)::OpaqueType<4u>, unsigned int, 128, 1>, at::native::(anonymous namespace)::TensorSizeStride<unsigned int, 4u>, int, unsigned int)",14126.9736328125,14614.0,,ok,torch.profiler,medium_c512
143,512,12353.118999999919,216724.92299999975,fp32,,train_step,medium,Command Buffer Full,14126.9736328125,14614.0,,ok,torch.profiler,medium_c512
1,512,218.62700000000768,44.41700000001583,fp32,,train_step,medium,autograd::engine::evaluate_function: IndexBackward0,14126.9736328125,14614.0,backward,ok,torch.profiler,medium_c512
1,512,210.32600000000093,44.41700000001583,fp32,,train_step,medium,IndexBackward0,14126.9736328125,14614.0,backward,ok,torch.profiler,medium_c512
1,512,21.452000000019325,24.384000000020023,fp32,,train_step,medium,aten::new_zeros,14126.9736328125,14614.0,,ok,torch.profiler,medium_c512
1,512,6.580000000016298,0,fp32,,train_step,medium,aten::new_empty,14126.9736328125,14614.0,,ok,torch.profiler,medium_c512
1,512,177.18900000001304,20.03299999999581,fp32,,train_step,medium,aten::_index_put_impl_,14126.9736328125,14614.0,,ok,torch.profiler,medium_c512
1,512,23.04099999999744,2.8479999999981374,fp32,,train_step,medium,aten::remainder,14126.9736328125,14614.0,,ok,torch.profiler,medium_c512
1,512,22.6820000000007,1.6009999999951106,fp32,,train_step,medium,aten::divide_,14126.9736328125,14614.0,,ok,torch.profiler,medium_c512
1,512,19.93599999998696,1.6009999999951106,fp32,,train_step,medium,aten::div_,14126.9736328125,14614.0,,ok,torch.profiler,medium_c512
2,512,0.16800000000512227,0,fp32,,train_step,medium,cudaPeekAtLastError,14126.9736328125,14614.0,,ok,torch.profiler,medium_c512
1,512,8705.613000000012,253395.7799999999,fp32,,train_step,medium,optimizer,14126.9736328125,14614.0,optimizer,ok,torch.profiler,medium_c512
1,512,8602.565000000002,253395.7799999999,fp32,,train_step,medium,Optimizer.step#AdamW.step,14126.9736328125,14614.0,optimizer,ok,torch.profiler,medium_c512
