run,model_size,context_length,dtype,tool,name,calls,cpu_time_total_us,cuda_time_total_us
small_256,small,256,fp32,torch.profiler,"void at::native::(anonymous namespace)::CatArrayBatchedCopy_vectorized<at::native::(anonymous namespace)::OpaqueType<4u>, unsigned int, 1, 128, 1, 16, 4>(char*, at::native::(anonymous namespace)::CatArrInputTensorMetadata<at::native::(anonymous namespace)::OpaqueType<4u>, unsigned int, 128, 1>, at::native::(anonymous namespace)::TensorSizeStride<unsigned int, 4u>, int, unsigned int)",12,0,22.39999999997235
small_256,small,256,fp32,torch.profiler,aten::zero_,2,82.22700000000623,20.799999999995634
small_256,small,256,fp32,torch.profiler,aten::cross_entropy_loss,1,112.49899999999616,15.359999999993306
small_256,small,256,fp32,torch.profiler,aten::new_zeros,1,35.58999999999651,15.327999999994063
small_256,small,256,fp32,torch.profiler,aten::_index_put_impl_,1,235.54099999999744,12.99199999999837
small_256,small,256,fp32,torch.profiler,"void (anonymous namespace)::elementwise_kernel_with_index<int, at::native::arange_cuda_out(c10::Scalar const&, c10::Scalar const&, c10::Scalar const&, at::Tensor&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(int, at::native::arange_cuda_out(c10::Scalar const&, c10::Scalar const&, c10::Scalar const&, at::Tensor&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}, function_traits<at::native::arange_cuda_out(c10::Scalar const&, c10::Scalar const&, c10::Scalar const&, at::Tensor&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>::result_type*)",13,0,12.286000000005515
small_256,small,256,fp32,torch.profiler,aten::log_softmax,1,39.80800000000454,10.175999999999476
small_256,small,256,fp32,torch.profiler,aten::_log_softmax,1,26.064000000005763,10.175999999999476
small_256,small,256,fp32,torch.profiler,"void at::native::(anonymous namespace)::cunn_SoftMaxForwardSmem<4, float, float, float, at::native::(anonymous namespace)::LogSoftMaxForwardEpilogue, long>(float*, float const*, long)",1,0,10.175999999999476
small_256,small,256,fp32,torch.profiler,autograd::engine::evaluate_function: LogSoftmaxBackward0,1,51.24199999999837,9.472000000001572
small_256,small,256,fp32,torch.profiler,LogSoftmaxBackward0,1,42.15999999999622,9.472000000001572
small_256,small,256,fp32,torch.profiler,aten::_log_softmax_backward_data,1,28.49199999999837,9.472000000001572
small_256,small,256,fp32,torch.profiler,"void at::native::(anonymous namespace)::cunn_SoftMaxBackwardSmem<4, float, float, float, at::native::(anonymous namespace)::LogSoftMaxBackwardEpilogue>(float*, float const*, float const*, long)",1,0,9.472000000001572
small_256,small,256,fp32,torch.profiler,aten::flatten,2,9.434000000001106,0.0
small_256,small,256,fp32,torch.profiler,aten::new_empty,1,9.194000000003143,0.0
small_256,small,256,fp32,torch.profiler,autograd::engine::evaluate_function: NllLossBackward0,1,245.08299999999872,8.160000000003492
small_256,small,256,fp32,torch.profiler,NllLossBackward0,1,177.80199999999604,8.160000000003492
small_256,small,256,fp32,torch.profiler,aten::nll_loss_backward,1,137.70400000000518,8.160000000003492
small_256,small,256,fp32,torch.profiler,CloneBackward0,12,6.88100000002305,0.0
small_256,small,256,fp32,torch.profiler,cudaStreamIsCapturing,1,5.720000000001164,0.0
small_256,small,256,fp32,torch.profiler,aten::detach_,1,5.569000000003143,0.0
small_256,small,256,fp32,torch.profiler,"void at_cuda_detail::cub::DeviceRadixSortSingleTileKernel<at_cuda_detail::cub::DeviceRadixSortPolicy<long, at::cuda::cub::detail::OpaqueType<8>, unsigned long long>::Policy900, false, long, at::cuda::cub::detail::OpaqueType<8>, unsigned long long, at_cuda_detail::cub::detail::identity_decomposer_t>(long const*, long*, at::cuda::cub::detail::OpaqueType<8> const*, at::cuda::cub::detail::OpaqueType<8>*, unsigned long long, int, int, at_cuda_detail::cub::detail::identity_decomposer_t)",1,0,5.279999999998836
small_256,small,256,fp32,torch.profiler,aten::nll_loss_nd,1,54.169999999998254,5.18399999999383
small_256,small,256,fp32,torch.profiler,aten::nll_loss,1,48.39300000000367,5.18399999999383
small_256,small,256,fp32,torch.profiler,aten::nll_loss_forward,1,40.832000000002154,5.18399999999383
small_256,small,256,fp32,torch.profiler,"void at::native::(anonymous namespace)::nll_loss_forward_reduce_cuda_kernel_2d<float, float, long>(float*, float*, float const*, long const*, float const*, bool, long, long, long, long)",1,0,5.18399999999383
small_256,small,256,fp32,torch.profiler,aten::index,1,265.90300000000025,2.8170000000000073
small_256,small,256,fp32,torch.profiler,"void at::native::vectorized_gather_kernel<16, long>(char*, char*, long*, int, long, long, long, long, bool)",1,0,2.8170000000000073
small_256,small,256,fp32,torch.profiler,"void at::native::(anonymous namespace)::nll_loss_backward_reduce_cuda_kernel_2d<float, long>(float*, float const*, long const*, float const*, float const*, bool, int, int, long, long)",1,0,2.688000000001921
small_256,small,256,fp32,torch.profiler,detach_,1,2.6079999999928987,0.0
small_256,small,256,fp32,torch.profiler,"void (anonymous namespace)::indexing_backward_kernel<float, 4>(long const*, long const*, float const*, float*, long, long, long, long, bool)",1,0,2.2400000000052387
small_256,small,256,fp32,torch.profiler,aten::remainder,1,33.370999999999185,1.7599999999947613
small_256,small,256,fp32,torch.profiler,"void at::native::vectorized_elementwise_kernel<2, at::native::BUnaryFunctor<long, long, long, at::native::remainder_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long, long)#1}>, std::array<char*, 2ul> >(int, at::native::BUnaryFunctor<long, long, long, at::native::remainder_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long, long)#1}>, std::array<char*, 2ul>)",1,0,1.7599999999947613
small_256,small,256,fp32,torch.profiler,aten::divide_,1,32.16700000000128,1.5359999999927823
small_256,small,256,fp32,torch.profiler,aten::div_,1,27.335000000006403,1.5359999999927823
small_256,small,256,fp32,torch.profiler,"void at::native::vectorized_elementwise_kernel<2, at::native::BUnaryFunctor<long, long, long, at::native::binary_internal::div_trunc_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long, long)#1}>, std::array<char*, 2ul> >(int, at::native::BUnaryFunctor<long, long, long, at::native::binary_internal::div_trunc_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long, long)#1}>, std::array<char*, 2ul>)",1,0,1.5359999999927823
small_256,small,256,fp32,torch.profiler,aten::lift_fresh,1,1.4499999999970896,0.0
small_256,small,256,fp32,torch.profiler,"void at::native::vectorized_elementwise_kernel<2, at::native::AUnaryFunctor<long, long, long, at::native::binary_internal::MulFunctor<long> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<long, long, long, at::native::binary_internal::MulFunctor<long> >, std::array<char*, 2ul>)",1,0,1.2160000000003492
small_256,small,256,fp32,torch.profiler,backward,1,58298.259999999995,0.9599999999991269
small_256,small,256,fp32,torch.profiler,aten::ones_like,1,41.154999999998836,0.9599999999991269
small_256,small,256,fp32,torch.profiler,backward,1,0,0.9599999999991269
small_256,small,256,fp32,torch.profiler,cudaPeekAtLastError,2,0.4469999999855645,0.0
small_512,small,512,fp32,torch.profiler,forward,1,0,28690.760000000002
small_512,small,512,fp32,torch.profiler,profile/measure,1,99081.703,15474.723999999967
small_512,small,512,fp32,torch.profiler,Optimizer.step#AdamW.step,1,0,11260.883000000002
small_512,small,512,fp32,torch.profiler,optimizer,1,4282.233999999997,11223.857999999993
small_512,small,512,fp32,torch.profiler,Optimizer.step#AdamW.step,1,4148.278999999995,11223.857999999993
small_512,small,512,fp32,torch.profiler,aten::bmm,327,7761.07399999995,9345.664000000099
small_512,small,512,fp32,torch.profiler,cudaLaunchKernel,1411,7583.65700000018,0.0
small_512,small,512,fp32,torch.profiler,cudaDeviceSynchronize,2,7156.714999999982,0.0
small_512,small,512,fp32,torch.profiler,autograd::engine::evaluate_function: BmmBackward0,109,7504.3290000000125,6485.7010000000955
small_512,small,512,fp32,torch.profiler,BmmBackward0,109,6596.622999999949,6485.7010000000955
small_512,small,512,fp32,torch.profiler,autograd::engine::evaluate_function: PermuteBackward0,617,6291.650000000031,0.0
small_512,small,512,fp32,torch.profiler,aten::permute,1234,4935.966000000174,0.0
small_512,small,512,fp32,torch.profiler,forward,1,31243.853,4249.905999999975
small_512,small,512,fp32,torch.profiler,PermuteBackward0,617,3221.6969999999856,0.0
small_512,small,512,fp32,torch.profiler,aten::einsum,109,10828.84399999999,2859.9630000000025
small_512,small,512,fp32,torch.profiler,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_128x128_16x5_nt_align4>(cutlass_80_tensorop_s1688gemm_128x128_16x5_nt_align4::Params),37,0,2418.7820000000283
small_512,small,512,fp32,torch.profiler,aten::_foreach_mul_,2,194.29999999998836,2264.758999999991
small_512,small,512,fp32,torch.profiler,"void at::native::(anonymous namespace)::multi_tensor_apply_kernel<at::native::(anonymous namespace)::TensorListMetadata<1>, at::native::(anonymous namespace)::BinaryOpScalarFunctor<float, 1, 1, 0>, std::multiplies<float>, float>(at::native::(anonymous namespace)::TensorListMetadata<1>, at::native::(anonymous namespace)::BinaryOpScalarFunctor<float, 1, 1, 0>, std::multiplies<float>, float)",14,0,2264.758999999991
small_512,small,512,fp32,torch.profiler,aten::_foreach_addcdiv_,1,104.54300000000512,2200.406999999992
small_512,small,512,fp32,torch.profiler,"void at::native::(anonymous namespace)::multi_tensor_apply_kernel<at::native::(anonymous namespace)::TensorListScalarListMetadata<float, 3>, at::native::(anonymous namespace)::PointwiseOpScalarListFunctor<float, 3, 3, 0>, std::divides<float> >(at::native::(anonymous namespace)::TensorListScalarListMetadata<float, 3>, at::native::(anonymous namespace)::PointwiseOpScalarListFunctor<float, 3, 3, 0>, std::divides<float>)",7,0,2200.406999999992
small_512,small,512,fp32,torch.profiler,aten::copy_,182,2342.3579999999574,2145.8179999999647
small_512,small,512,fp32,torch.profiler,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1})",157,0,2103.6409999999614
small_512,small,512,fp32,torch.profiler,Unrecognized,1,2071.298,0.0
small_512,small,512,fp32,torch.profiler,aten::mul,527,7436.319000000152,1930.042999999931
small_512,small,512,fp32,torch.profiler,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,111,2595.8239999998696,1926.2609999999404
small_512,small,512,fp32,torch.profiler,torch::autograd::AccumulateGrad,111,2173.0250000000524,1926.2609999999404
small_512,small,512,fp32,torch.profiler,aten::_foreach_lerp_,1,120.4210000000021,1670.6090000000113
small_512,small,512,fp32,torch.profiler,"void at::native::(anonymous namespace)::multi_tensor_apply_kernel<at::native::(anonymous namespace)::TensorListMetadata<2>, at::native::(anonymous namespace)::TernaryOpScalarFunctor<float, 2, 2, 0>, at::native::LerpFunctor<float>, float>(at::native::(anonymous namespace)::TensorListMetadata<2>, at::native::(anonymous namespace)::TernaryOpScalarFunctor<float, 2, 2, 0>, at::native::LerpFunctor<float>, float)",7,0,1670.6090000000113
small_512,small,512,fp32,torch.profiler,aten::_foreach_addcmul_,1,102.54499999999825,1667.824999999997
small_512,small,512,fp32,torch.profiler,"void at::native::(anonymous namespace)::multi_tensor_apply_kernel<at::native::(anonymous namespace)::TensorListMetadata<3>, at::native::(anonymous namespace)::PointwiseOpScalarFunctor<float, 3, 3, 0>, std::multiplies<float>, float>(at::native::(anonymous namespace)::TensorListMetadata<3>, at::native::(anonymous namespace)::PointwiseOpScalarFunctor<float, 3, 3, 0>, std::multiplies<float>, float)",7,0,1667.824999999997
small_512,small,512,fp32,torch.profiler,attention/scores,12,0,1667.5029999999997
small_512,small,512,fp32,torch.profiler,autograd::engine::evaluate_function: MulBackward0,170,6617.894999999968,1623.490999999878
small_512,small,512,fp32,torch.profiler,cuLaunchKernel,327,1623.4639999999322,0.0
small_512,small,512,fp32,torch.profiler,aten::as_strided,2241,1603.707000000008,0.0
small_512,small,512,fp32,torch.profiler,aten::view,865,1544.5020000001055,0.0
small_512,small,512,fp32,torch.profiler,UnsqueezeBackward0,303,1515.0150000000503,0.0
small_512,small,512,fp32,torch.profiler,aten::unsqueeze,315,1442.5619999999826,0.0
small_512,small,512,fp32,torch.profiler,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_64x64_32x6_tn_align4>(cutlass_80_tensorop_s1688gemm_64x64_32x6_tn_align4::Params),60,0,1290.6710000000003
small_512,small,512,fp32,torch.profiler,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_128x128_16x5_tn_align4>(cutlass_80_tensorop_s1688gemm_128x128_16x5_tn_align4::Params),25,0,1278.3769999999995
small_512,small,512,fp32,torch.profiler,MulBackward0,170,3597.8440000000264,1171.1969999998691
small_512,small,512,fp32,torch.profiler,aten::_foreach_div_,1,82.81100000000151,1149.515000000014
small_512,small,512,fp32,torch.profiler,"void at::native::(anonymous namespace)::multi_tensor_apply_kernel<at::native::(anonymous namespace)::TensorListScalarListMetadata<float, 1>, at::native::(anonymous namespace)::BinaryOpScalarListFunctor<float, 1, 1, 0>, std::divides<float> >(at::native::(anonymous namespace)::TensorListScalarListMetadata<float, 1>, at::native::(anonymous namespace)::BinaryOpScalarListFunctor<float, 1, 1, 0>, std::divides<float>)",7,0,1149.515000000014
small_512,small,512,fp32,torch.profiler,aten::_foreach_sqrt,1,973.4079999999958,1135.8199999999924
small_512,small,512,fp32,torch.profiler,"void at::native::(anonymous namespace)::multi_tensor_apply_kernel<at::native::(anonymous namespace)::TensorListMetadata<2>, at::native::(anonymous namespace)::UnaryOpFunctor<float, 2, 1, 1>, at::native::Sqrt<float> >(at::native::(anonymous namespace)::TensorListMetadata<2>, at::native::(anonymous namespace)::UnaryOpFunctor<float, 2, 1, 1>, at::native::Sqrt<float>)",7,0,1135.8199999999924
small_512,small,512,fp32,torch.profiler,aten::_foreach_add_,2,426.33099999999104,1134.9229999999952
small_512,small,512,fp32,torch.profiler,"void at::native::(anonymous namespace)::multi_tensor_apply_kernel<at::native::(anonymous namespace)::TensorListMetadata<1>, at::native::(anonymous namespace)::BinaryOpScalarFunctor<float, 1, 1, 0>, std::plus<float>, float>(at::native::(anonymous namespace)::TensorListMetadata<1>, at::native::(anonymous namespace)::BinaryOpScalarFunctor<float, 1, 1, 0>, std::plus<float>, float)",7,0,1134.9229999999952
small_512,small,512,fp32,torch.profiler,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 3ul>)",184,0,1124.7719999999545
small_512,small,512,fp32,torch.profiler,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_64x128_32x3_nn_align4>(cutlass_80_tensorop_s1688gemm_64x128_32x3_nn_align4::Params),24,0,1103.7250000000204
small_512,small,512,fp32,torch.profiler,aten::squeeze,303,1072.1300000000847,0.0
small_512,small,512,fp32,torch.profiler,aten::empty_strided,197,1055.9919999999547,0.0
small_512,small,512,fp32,torch.profiler,aten::transpose,218,896.443999999974,0.0
small_512,small,512,fp32,torch.profiler,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_64x128_32x3_nt_align4>(cutlass_80_tensorop_s1688gemm_64x128_32x3_nt_align4::Params),48,0,846.3490000000165
small_512,small,512,fp32,torch.profiler,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1})",292,0,732.7249999999308
