time_us,active_mib,reserved_mib
1786439241251996,50783.236328,51310.000000
1786439241252047,50823.236328,51310.000000
1786439241252244,50910.736328,51310.000000
1786439241252409,50940.736328,51310.000000
1786439241252448,50940.736328,51310.000000
1786439241252509,50940.736328,51310.000000
1786439241252560,50960.736328,51310.000000
1786439241252835,50970.736328,51310.000000
1786439241252915,50954.751953,51310.000000
1786439241253449,51220.751955,51822.000000
1786439241253521,51477.376953,51822.000000
1786439241254089,52501.251953,52846.000000
1786439241254248,52511.501953,52846.000000
1786439241254351,51766.001953,52846.000000
1786439241254393,51725.986328,52846.000000
1786439241254477,51726.001953,52846.000000
1786439241254561,51825.994141,52846.000000
1786439241254746,52135.994141,52846.000000
1786439241254811,52135.994141,52846.000000
1786439241254866,52126.001953,52846.000000
1786439241254962,52198.501953,52846.000000
1786439241255213,52283.501953,52846.000000
1786439241255253,52293.501953,52846.000000
1786439241255298,52293.501953,52846.000000
1786439241255364,52303.501953,52846.000000
1786439241255400,52303.501953,52846.000000
1786439241255421,52293.501953,52846.000000
1786439241255817,52563.517578,53102.000000
1786439241255882,52819.517578,53102.000000
1786439241256062,52820.017578,53104.000000
1786439241256637,53844.267578,54128.000000
1786439241256768,53086.267578,54128.000000
1786439241256903,53088.767578,54128.000000
1786439241256948,53088.751953,54128.000000
1786439241257011,53068.767578,54128.000000
1786439241257163,53288.759766,54128.000000
1786439241257335,53468.759766,54128.000000
1786439241257400,53488.767578,54128.000000
1786439241257441,53468.767578,54128.000000
1786439241257664,53573.767578,54128.000000
1786439241257886,53626.267578,54128.000000
1786439241257924,53636.267578,54128.000000
1786439241257960,53626.267578,54128.000000
1786439241258045,53626.267578,54128.000000
1786439241258082,53636.267578,54128.000000
1786439241258119,53626.283203,54128.000000
1786439241258524,53906.283203,54384.000000
1786439241258592,53906.908203,54384.000000
1786439241259178,55186.783203,55408.000000
1786439241259310,55197.033203,55408.000000
1786439241259429,54441.533203,55408.000000
1786439241259511,54411.517578,55408.000000
1786439241259587,54411.533203,55408.000000
1786439241259668,54461.525391,55408.000000
1786439241259859,54771.525391,55408.000000
1786439241259950,54821.525391,55408.000000
1786439241260006,54811.541016,55408.000000
1786439241260084,54874.033203,55408.000000
1786439241260392,54959.033203,55408.000000
1786439241260448,54979.033203,55408.000000
1786439241260495,54989.033203,55408.000000
1786439241260555,54989.033203,55408.000000
1786439241260603,54999.033203,55408.000000
1786439241260625,54989.033203,55408.000000
1786439241260739,55249.048828,55408.000000
1786439241261085,55505.048828,55664.000000
1786439241261452,55505.548828,56176.000000
1786439241261732,56017.548828,56688.000000
1786439241261781,56529.798828,56688.000000
1786439241261870,56539.798828,56688.000000
1786439241261920,55771.798828,56688.000000
1786439241262055,55774.298828,56688.000000
1786439241262118,55774.291016,56688.000000
1786439241262170,55754.298828,56688.000000
1786439241262317,55974.291016,56688.000000
1786439241262485,56154.291016,56688.000000
1786439241262550,56174.298828,56688.000000
1786439241262579,56154.298828,56688.000000
1786439241295069,56272.189453,56688.000000
